date,index,setup,direction,bias,gap_pct,signal_time,entry_time,entry_spot,sl_spot,tp_spot,sl_pts,lots,lot_size,quantity,exit_spot,gross_pnl,net_pnl,pnl_pct,exit_reason
2024-03-20,BANKNIFTY,ORB,PUT,NEUTRAL,0.129,10:40:00,10:45:00,45914.2,46053.19,45822.37,138.99,1,15,15,46083.1,-2518.5,-2627.62,-0.38,SL hit
2024-03-21,BANKNIFTY,SMC,CALL,BULLISH,0.657,12:15:00,12:20:00,46695.45,46540.15,47006.05,155.3,1,15,15,46707.85,171.0,60.94,0.01,NO_MOVE_TREND_LOST
2024-03-28,BANKNIFTY,ORB,CALL,NEUTRAL,-0.05,10:35:00,10:40:00,47260.55,47119.1,47630.6,141.45,1,15,15,47241.6,-299.25,-410.11,-0.06,NO_MOVE_TREND_LOST
2024-04-04,BANKNIFTY,ORB,PUT,BULLISH,0.892,10:50:00,10:55:00,47746.8,47890.59,47444.52,143.79,1,15,15,47926.0,-2673.0,-2784.89,-0.39,SL hit
2024-04-05,BANKNIFTY,ORB,CALL,NEUTRAL,-0.045,11:20:00,11:25:00,48193.7,48049.38,48423.38,144.32,1,15,15,48224.5,447.0,334.66,0.05,NO_MOVE_EXTENDED
2024-04-08,BANKNIFTY,VWAP,PUT,NEUTRAL,0.136,13:25:00,13:30:00,48511.4,48608.42,0.0,97.02,1,15,15,48615.55,-1547.25,-1660.17,-0.23,SL hit
2024-04-09,BANKNIFTY,SMC,PUT,BULLISH,0.505,11:35:00,11:40:00,48926.85,48990.75,48799.05,63.9,1,15,15,48902.55,379.5,266.15,0.04,NO_MOVE_TREND_LOST
2024-04-12,BANKNIFTY,VWAP,PUT,BEARISH,-0.492,12:15:00,12:20:00,48662.65,48759.98,0.0,97.33,1,15,15,48607.3,845.25,732.34,0.1,NO_MOVE_EXTENDED
2024-04-18,BANKNIFTY,VWAP,PUT,NEUTRAL,-0.012,13:25:00,13:30:00,47345.3,47439.99,0.0,94.69,1,15,15,47502.85,-2348.25,-2459.5,-0.35,SL hit
2024-04-19,BANKNIFTY,ORB,CALL,BEARISH,-0.821,11:40:00,11:45:00,47011.6,46871.03,47270.93,140.57,1,15,15,47280.95,4025.25,3914.33,0.56,TP hit
2024-04-25,BANKNIFTY,VWAP,PUT,BEARISH,-0.877,10:50:00,10:55:00,48108.55,48204.77,0.0,96.22,1,15,15,48274.75,-2478.0,-2590.41,-0.36,SL hit
2024-04-25,BANKNIFTY,PDH_PDL,PUT,BEARISH,-0.877,11:55:00,12:00:00,48135.8,48232.29,48039.53,96.49,1,15,15,48265.55,-1931.25,-2043.65,-0.28,SL hit
2024-04-30,BANKNIFTY,VWAP,PUT,BULLISH,2.47,11:45:00,11:50:00,49515.45,49614.48,0.0,99.03,1,15,15,49553.25,-552.0,-666.33,-0.09,NO_MOVE_TREND_LOST
2024-04-30,BANKNIFTY,SMC,PUT,BULLISH,2.47,13:55:00,14:00:00,49573.75,49621.5,49478.25,47.75,1,15,15,49848.35,-4104.0,-4218.77,-0.57,SL hit
2024-05-03,BANKNIFTY,ORB,PUT,NEUTRAL,0.267,11:20:00,11:25:00,48967.95,49116.07,48870.01,148.12,1,15,15,48852.2,1751.25,1637.97,0.22,TP hit
2024-05-06,BANKNIFTY,VWAP,PUT,BULLISH,0.607,11:20:00,11:25:00,49046.95,49145.04,0.0,98.09,1,15,15,48878.9,2535.75,2422.43,0.33,Hard close (15:15)
2024-05-07,BANKNIFTY,ORB,PUT,NEUTRAL,0.068,10:30:00,10:35:00,48417.4,48563.81,48320.57,146.41,1,15,15,48320.55,1467.75,1355.27,0.19,TP hit
2024-05-08,BANKNIFTY,VWAP,CALL,BEARISH,-0.314,11:15:00,11:20:00,48153.85,48057.54,0.0,96.31,1,15,15,47988.25,-2499.0,-2610.98,-0.36,SL hit
2024-05-10,BANKNIFTY,VWAP,PUT,NEUTRAL,0.084,10:50:00,10:55:00,47599.05,47694.25,0.0,95.2,1,15,15,47707.5,-1611.75,-1723.31,-0.24,SL hit
2024-05-13,BANKNIFTY,VWAP,CALL,NEUTRAL,-0.108,11:05:00,11:10:00,47164.85,47070.52,0.0,94.33,1,15,15,47304.4,2078.25,1967.29,0.28,Trail SL
2024-05-16,BANKNIFTY,ORB,PUT,BULLISH,0.493,10:45:00,10:50:00,47527.95,47671.18,47356.4,143.23,1,15,15,47676.35,-2211.0,-2322.51,-0.33,SL hit
2024-05-17,BANKNIFTY,ORB,CALL,NEUTRAL,-0.28,11:10:00,11:15:00,48145.15,48001.21,48315.8,143.94,1,15,15,48169.9,356.25,244.0,0.03,Hard close (15:15)
2024-05-21,BANKNIFTY,VWAP,CALL,BEARISH,-0.574,11:00:00,11:05:00,48108.15,48011.93,0.0,96.22,1,15,15,48148.75,594.0,481.78,0.07,NO_MOVE_EXTENDED
2024-05-22,BANKNIFTY,SMC,PUT,NEUTRAL,0.258,13:55:00,14:00:00,47745.3,47808.1,47619.7,62.8,1,15,15,47717.05,438.75,327.18,0.05,NO_MOVE_TREND_LOST
2024-05-24,BANKNIFTY,PDH_PDL,PUT,NEUTRAL,-0.142,10:25:00,10:30:00,48742.5,48840.16,48645.01,97.66,1,15,15,48873.35,-1947.75,-2061.06,-0.28,SL hit
2024-05-27,BANKNIFTY,ORB,CALL,BULLISH,0.321,11:50:00,11:55:00,49405.3,49257.41,49663.75,147.89,1,15,15,49666.2,3898.5,3784.0,0.51,TP hit
2024-05-29,BANKNIFTY,ORB,PUT,BEARISH,-0.557,11:15:00,11:20:00,48579.15,48725.46,48393.47,146.31,1,15,15,48666.15,-1290.0,-1403.0,-0.19,NO_MOVE_EXTENDED
2024-05-31,BANKNIFTY,ORB,PUT,NEUTRAL,0.148,11:15:00,11:20:00,48647.4,48794.02,48550.11,146.62,1,15,15,48815.85,-2511.75,-2624.97,-0.36,SL hit
2024-06-03,BANKNIFTY,SMC,CALL,BULLISH,3.925,13:40:00,13:45:00,50818.45,50580.91,51293.53,237.54,1,15,15,50793.55,-388.5,-504.69,-0.07,NO_MOVE_TREND_LOST
